1	4776802	4777524	2	2	1	4	0	34
1	4782734	4783950	2	2	1	5	0	31
1	4784106	4785572	2	2	1	1	0	14
1	4807983	4808454	1	1	1	2	0	21
1	4808487	4828583	1	1	1	2	0	33
1	4828650	4830267	1	1	1	2	0	27
1	4830316	4832310	1	1	1	2	0	29
1	4832382	4837000	1	1	1	4	0	36
1	4837075	4839386	1	1	1	5	0	37
1	4839489	4840955	1	1	1	2	0	14
1	4841133	4844962	1	1	1	5	0	36
1	4857977	4867469	1	1	1	2	0	31
1	4867533	4878026	1	1	1	1	0	11
1	4878133	4886743	1	1	1	2	1	35
1	4886832	4889456	1	1	1	4	1	32
1	4889603	4890739	1	1	1	8	0	35
1	4890797	4891914	1	5	1	4	2	34
1	4892070	4893416	1	1	1	5	0	32
1	4893564	4894933	1	1	1	1	5	33
1	4895006	4896355	1	1	1	2	2	32
1	5083279	5084416	1	1	1	1	0	32
1	5083626	5084416	1	1	1	1	0	28
1	5084564	5089008	1	1	1	5	0	36
1	5089112	5093362	1	1	1	11	0	37
1	5093453	5095614	1	1	1	12	0	29
1	5095729	5098028	1	1	1	6	0	35
1	5098134	5101069	1	1	1	7	0	29
1	5101124	5117389	1	1	1	9	0	33
1	5110197	5110478	1	1	0	0	1	34
1	5110311	5110478	1	1	0	0	1	34
1	5124470	5133083	1	1	1	1	0	10
1	5133263	5135811	1	1	1	9	0	27
1	5135938	5143749	1	1	1	11	0	33
1	5143852	5149947	1	1	1	2	0	23
1	5150062	5162104	1	1	1	8	0	33
1	6214958	6227939	1	1	1	7	0	36
1	6223746	6227939	1	1	1	1	0	30
1	6228050	6229958	1	1	1	7	0	32
1	6228050	6233960	1	1	0	2	0	15
1	6229517	6229958	1	1	0	1	0	26
1	6230074	6233960	1	1	1	10	0	36
1	6234088	6234228	1	1	1	15	0	37
1	6234400	6238261	1	1	1	17	0	32
1	6238465	6239951	1	1	1	17	0	37
1	6238465	6239956	1	1	0	1	0	15
1	6240379	6244104	1	1	1	9	0	33
1	6244276	6244794	1	1	1	8	0	36
1	6244980	6245157	1	1	1	25	0	37
1	6245345	6245424	1	1	1	9	0	37
1	6245507	6245597	1	1	1	8	0	37
1	6245660	6247705	1	1	1	9	0	29
1	6247810	6248065	1	1	1	19	0	37
1	6248193	6248275	1	3	1	21	0	33
1	6261096	6262833	1	1	1	1	0	22
1	6262943	6263023	1	1	1	2	0	22
1	6263265	6264541	1	1	1	3	0	25
1	6264591	6265573	1	1	1	2	0	31
1	6265622	6268697	1	1	1	1	0	18
1	6268757	6270690	1	1	1	2	1	35
1	6270828	6272700	1	1	1	1	0	22
1	6272772	6274197	1	1	1	3	0	26
1	6916996	6923399	0	0	1	0	2	34
1	7120616	7147636	1	1	1	3	0	35
1	7147740	7160891	1	1	1	2	0	29
1	7161064	7163247	1	1	1	2	0	7
1	7163372	7169514	1	1	1	1	0	26
1	7376008	7381973	2	2	0	1	0	16
1	7706400	7706635	1	1	0	0	1	14
1	9236054	9236092	1	1	0	0	1	31
1	9671759	9672211	2	2	1	1	0	33
1	9690174	9692717	2	2	1	1	0	32
1	9725351	9736965	2	2	1	8	0	37
1	9737053	9745449	2	2	1	8	0	37
1	9868467	9871629	1	1	1	1	0	35
1	9871703	9872257	1	1	1	3	0	32
1	9872334	9877165	1	1	1	3	0	32
1	9877254	9879025	1	1	1	1	0	5
1	9879076	9880331	1	1	1	1	0	29
1	9884520	9884624	1	1	1	1	0	37
1	9884662	9885666	1	1	1	2	0	22
1	9885754	9886046	1	1	1	2	0	20
1	9889026	9891360	1	1	1	2	0	33
1	9891451	9898719	1	1	1	1	0	36
1	9942150	9942322	2	2	1	1	0	27
1	9942156	9942322	2	2	1	1	0	15
1	9942392	9942609	2	2	1	3	0	33
1	9942718	9944019	2	2	1	1	0	22
1	10025064	10027102	2	2	1	4	0	33
1	10027252	10030598	2	2	1	2	0	27
1	10032425	10033257	2	2	1	4	0	29
1	10033324	10034007	2	2	1	3	0	30
1	10034137	10034928	2	2	1	5	0	35
1	10035164	10037669	2	2	1	1	0	14
1	10047527	10058719	1	1	1	1	0	29
1	10058824	10064332	1	1	1	2	0	15
1	10064414	10065322	1	1	1	1	0	16
1	10083559	10085746	1	1	1	1	0	30
1	10086197	10088050	1	1	0	1	0	27
1	10088185	10088881	1	1	1	1	0	34
1	10096014	10104211	1	1	1	1	0	35
1	10096014	10108368	1	1	1	1	0	32
1	10138997	10140466	2	2	1	7	0	29
1	10140585	10141558	2	2	1	3	0	34
1	10141698	10142575	2	2	1	9	0	36
1	10142745	10144717	2	2	1	2	0	37
1	10144805	10147402	2	2	0	1	0	16
1	10144858	10147402	2	2	1	3	0	35
1	10147536	10151800	2	2	1	1	0	4
1	10151874	10153385	2	2	1	3	0	37
1	10153525	10153602	2	2	0	1	0	31
1	10153525	10153606	2	2	1	4	0	34
1	10153743	10154280	2	2	1	6	0	28
1	10154411	10156913	2	2	1	3	0	31
1	10154411	10156924	2	2	0	1	0	26
1	10157045	10157899	2	2	1	6	0	34
1	10158061	10159567	2	2	1	8	0	30
1	10159741	10159876	2	2	1	9	0	31
1	10160029	10160700	2	2	1	9	0	36
1	10160871	10160962	2	2	1	7	0	34
1	10161004	10163696	2	2	1	5	0	31
1	10163788	10172833	2	2	1	6	0	35
1	10172985	10173193	2	2	1	7	0	37
1	10173353	10174066	2	2	1	12	0	37
1	10174196	10179825	2	2	1	6	0	30
1	10179978	10180869	2	2	1	3	0	27
1	10181042	10183662	2	2	1	6	0	28
1	10183748	10183975	2	2	1	12	0	34
