1	4776802	4777524	2	2	1	2	0	31
1	4777649	4782567	2	2	1	2	0	23
1	4782734	4783950	2	2	1	4	0	26
1	4828650	4830267	1	1	1	1	0	31
1	4830316	4832310	1	1	1	3	0	26
1	4832382	4837000	1	1	1	3	0	30
1	4837075	4839386	1	1	1	6	0	37
1	4837075	4840955	1	1	1	1	0	30
1	4839489	4840955	1	1	1	2	0	17
1	4841133	4844962	1	1	1	6	0	35
1	4857977	4867469	1	1	1	3	0	34
1	4867533	4878026	1	1	1	2	0	32
1	4878133	4886743	1	1	1	4	0	32
1	4886832	4889456	1	1	1	0	2	4
1	4889603	4890739	1	1	1	1	0	21
1	4890797	4891914	1	5	1	4	0	30
1	4892070	4893416	1	1	1	2	0	13
1	4893564	4894933	1	1	1	1	2	28
1	4895006	4896355	1	1	1	2	3	25
1	5083279	5084416	1	1	1	2	0	23
1	5083626	5084416	1	1	1	1	0	30
1	5084564	5089008	1	1	1	7	0	36
1	5089112	5093362	1	1	1	8	0	33
1	5089112	5095614	1	1	0	1	0	27
1	5093453	5095211	1	1	0	1	0	19
1	5093453	5095614	1	1	1	14	0	37
1	5095729	5098028	1	1	1	4	0	32
1	5098134	5101069	1	1	1	1	0	32
1	5101124	5117389	1	1	1	3	0	31
1	5117488	5124276	1	1	1	2	0	37
1	5124470	5133083	1	1	1	3	0	23
1	5133263	5135811	1	1	1	4	0	36
1	5135938	5143749	1	1	1	1	0	36
1	5143852	5149947	1	1	1	5	0	36
1	5150062	5162104	1	1	1	4	0	26
1	6214958	6227939	1	1	1	5	0	34
1	6228050	6229958	1	1	1	4	0	37
1	6228050	6233960	1	1	0	1	0	30
1	6230074	6233960	1	1	1	14	0	36
1	6234088	6234228	1	1	1	9	0	34
1	6234400	6237717	1	1	0	2	0	30
1	6234400	6238261	1	1	1	12	0	37
1	6238465	6239951	1	1	1	13	0	37
1	6240379	6244104	1	1	1	7	0	36
1	6244276	6244794	1	1	1	11	0	33
1	6244980	6245157	1	1	1	11	0	35
1	6245345	6245424	1	1	1	17	0	37
1	6245507	6245597	1	1	1	8	0	36
1	6245660	6247705	1	1	1	9	0	36
1	6247810	6248065	1	1	1	15	0	34
1	6248193	6248275	1	3	1	22	0	33
1	6260850	6260929	1	1	0	1	0	21
1	6261096	6262833	1	1	1	2	0	12
1	6263265	6264541	1	1	1	2	0	37
1	6263265	6265573	1	1	1	2	0	35
1	6265622	6268697	1	1	1	3	0	28
1	6268757	6270690	1	1	1	1	0	13
1	6270828	6272700	1	1	1	1	0	25
1	6272772	6274197	1	1	1	2	0	29
1	7089217	7120193	1	1	1	1	0	25
1	7120616	7147636	1	1	1	1	0	25
1	7147740	7154651	1	1	0	1	0	20
1	7147740	7160891	1	1	1	7	0	29
1	7161064	7163247	1	1	1	5	0	33
1	7163372	7169514	1	1	1	2	0	18
1	8599459	8638145	1	1	0	0	1	21
1	9725351	9736965	2	2	1	8	0	36
1	9737053	9745449	2	2	1	19	0	32
1	9865349	9868382	1	1	1	1	0	29
1	9872334	9877165	1	1	1	2	0	16
1	9877254	9879025	1	1	1	2	0	33
1	9879076	9880331	1	1	1	1	0	6
1	9880390	9881577	1	1	1	1	0	11
1	9881892	9884406	1	1	1	1	0	23
1	9884520	9884624	1	1	1	4	0	27
1	9884662	9885666	1	1	1	3	0	20
1	9885754	9886046	1	1	1	1	0	24
1	9886143	9888869	1	1	1	4	0	36
1	9889026	9891360	1	1	1	1	0	23
1	9891451	9898719	1	1	1	1	0	3
1	9942156	9942322	2	2	1	4	0	28
1	9942392	9942609	2	2	1	6	0	37
1	9942718	9944019	2	2	1	3	0	32
1	10025064	10027102	2	2	1	6	0	33
1	10027252	10030598	2	2	1	4	0	34
1	10030711	10032338	2	2	1	2	0	27
1	10032425	10033257	2	2	1	2	0	35
1	10033324	10034007	2	2	1	4	0	28
1	10034137	10034928	2	2	1	5	0	36
1	10035164	10037669	2	2	1	1	0	19
1	10047527	10058719	1	1	1	1	0	29
1	10058824	10059823	1	1	1	1	0	13
1	10058824	10064332	1	1	1	1	0	16
1	10064414	10065322	1	1	1	1	0	23
1	10064414	10066425	1	1	0	1	0	15
1	10065422	10066425	1	1	1	1	0	4
1	10096014	10108368	1	1	1	1	0	28
1	10104365	10108368	1	1	1	3	0	25
1	10130033	10132453	1	1	1	1	0	13
1	10133274	10134091	1	1	1	2	0	28
1	10134231	10135933	1	1	1	1	0	37
1	10138997	10140466	2	2	1	4	0	30
1	10140585	10141558	2	2	1	3	0	32
1	10141698	10142575	2	2	1	6	0	34
1	10142745	10144717	2	2	1	3	0	22
1	10144762	10147402	2	2	0	1	0	21
1	10144858	10147402	2	2	1	5	1	27
1	10147536	10151800	2	2	1	6	0	25
1	10151874	10153385	2	2	1	5	0	37
1	10153525	10153606	2	2	1	5	0	31
1	10153739	10154280	2	2	0	1	0	35
1	10153743	10154280	2	2	1	4	0	31
1	10154411	10156913	2	2	1	10	0	32
1	10157045	10157899	2	2	1	5	0	37
1	10158061	10159567	2	2	1	10	0	32
1	10159741	10159876	2	2	1	6	0	30
1	10160029	10160700	2	2	1	5	0	29
1	10160871	10160962	2	2	1	8	0	37
1	10161004	10163696	2	2	1	6	0	33
1	10163788	10172833	2	2	1	8	0	33
1	10172985	10173193	2	2	1	2	0	32
1	10173353	10174066	2	2	1	6	0	36
1	10174196	10179825	2	2	1	3	0	30
1	10179978	10180869	2	2	1	6	0	35
1	10181042	10183662	2	2	1	9	0	37
1	10183748	10183975	2	2	1	12	0	37
1	10184182	10184385	2	2	1	3	0	29
1	10184498	10188756	2	2	1	8	0	19
1	10188959	10189226	2	2	1	14	0	36
1	10189336	10189438	2	2	1	10	0	31
1	10189679	10194256	2	2	1	4	0	25
1	10194492	10198842	2	2	1	5	0	27
1	10198977	10199728	2	2	1	7	0	36
1	10199905	10204807	2	2	1	7	0	34
1	10204910	10209424	2	2	1	8	0	34
1	10209702	10213043	2	2	1	21	0	37
1	10213224	10214124	2	2	1	12	0	36
1	10214272	10215836	2	2	1	8	0	36
1	10215994	10216528	2	2	1	2	0	31
1	10216560	10232370	2	2	1	1	0	10
1	13142773	13146874	2	2	1	14	0	37
1	13146965	13148316	2	2	1	22	0	36
1	13148516	13148930	2	2	1	22	0	29
1	13149109	13150689	2	2	1	6	0	31
1	13150919	13152378	2	2	1	6	0	29
1	13152457	13152796	2	2	1	1	0	34
1	13153076	13156369	2	2	1	9	0	36
1	13156536	13160160	2	2	1	5	0	29
1	13156551	13160160	2	2	0	1	0	31
1	13160291	13162072	2	2	1	6	0	34
1	13162289	13164895	2	2	1	3	0	36
1	13165103	13166895	2	2	1	10	0	30
1	13167107	13174078	2	2	1	7	0	35
1	13175349	13177073	2	2	1	14	0	37
1	13177222	13180480	2	2	1	7	0	37
1	13180625	13181215	2	2	1	10	0	29
1	13181318	13184174	2	2	1	3	0	35
1	13184364	13186732	2	2	1	14	0	31
1	13186911	13190086	2	2	1	7	0	36
1	13188478	13188966	2	2	0	1	0	28
1	13190191	13221306	2	2	1	1	0	24
1	13221480	13224608	2	2	1	1	0	8
1	13224714	13285968	2	2	1	5	0	35
1	13256094	13256882	2	2	0	1	0	15
1	13286026	13310744	2	2	0	1	0	14
1	13286026	13373937	2	2	1	3	0	29
1	13289618	13299662	2	2	0	1	0	30
1	13318437	13318796	2	2	0	0	1	18
1	13318437	13318868	2	2	0	0	1	18
1	13318617	13318796	2	2	0	0	1	18
1	13318617	13318868	2	2	0	0	1	18
1	13566397	13569470	2	2	1	22	0	36
1	13569632	13569938	2	2	1	10	0	35
1	13570083	13571802	2	2	1	6	0	33
1	13571908	13572003	2	2	1	6	0	30
1	13572075	13576367	2	2	1	2	0	25
1	13576453	13578099	2	2	1	6	0	34
1	13576453	13579449	2	2	0	1	0	18
1	13578159	13579449	2	2	1	17	0	37
1	13579567	13579689	2	2	1	17	0	35
1	13579812	13581022	2	2	1	7	0	34
1	13581087	13589599	2	2	1	1	0	9
1	13627438	13630064	2	2	1	1	0	13
1	13630214	13638230	2	2	1	1	0	32
1	13647512	13650720	2	2	1	1	0	31
1	15805958	15807640	1	1	1	1	0	14
1	15807737	15813040	1	1	1	2	0	30
1	15813163	15815885	1	1	1	2	0	36
1	15819764	15821916	1	1	1	3	0	30
1	15831567	15833400	1	1	1	2	0	18
1	16101360	16101726	2	2	1	256	38	37
1	16101937	16102489	2	2	1	229	5	37
1	16102600	16102691	2	2	1	312	1	37
1	16102774	16151313	1	1	0	1	0	13
1	16102830	16103167	2	2	1	402	1	37
1	16103335	16103509	2	2	1	178	0	37
1	16103685	16104364	2	2	1	2	0	14
1	16106307	16107794	1	1	1	1	0	28
1	16129342	16131074	1	1	1	1	0	29
1	16131207	16131293	1	1	1	1	0	10
1	16346012	16366078	2	2	1	1	0	23
1	16366140	16369754	2	2	1	1	0	37
1	16571283	16581926	2	2	1	2	0	32
1	16582003	16585275	2	2	1	1	0	37
1	16585432	16597950	2	2	1	2	0	27
1	16598054	16602261	2	2	1	2	0	13
1	16643479	16645685	2	2	1	9	0	37
1	16665506	16667667	1	1	1	2	0	34
1	16667774	16676967	1	1	1	2	0	24
1	20804908	20805262	2	2	1	2	0	35
1	20805340	20805796	2	2	1	2	0	24
1	20805901	20806741	2	2	1	1	0	33
1	20808872	20809595	2	2	1	2	0	27
1	20809723	20810057	2	2	1	4	0	34
1	20810233	20811964	2	2	1	3	0	32
1	20812174	20812563	2	2	1	3	0	25
1	20812696	20812960	2	2	1	2	0	24
1	20813115	20814398	2	2	1	3	0	34
1	20814928	20816648	2	2	1	2	0	25
1	20816780	20817242	2	2	1	3	0	34
1	20817452	20817792	2	2	1	1	0	26
1	21001636	21002969	2	2	1	2	0	28
1	21004331	21005566	2	2	1	1	0	34
1	21005638	21006149	2	2	1	2	0	25
1	21006235	21006852	2	2	1	1	0	27
1	21006912	21012792	2	2	1	1	0	23
1	21013512	21037396	2	2	1	2	0	33
1	21293071	21306226	1	1	0	1	0	26
1	23302287	23302313	1	1	0	0	10	37
1	23846564	23848263	2	2	1	5	0	21
1	23848572	23849302	2	2	1	3	0	36
1	23849469	23853422	2	2	1	1	0	32
1	23859114	23866216	2	2	1	1	0	4
1	23866298	23876373	2	2	1	2	0	34
1	23876450	23877708	2	2	1	2	0	20
1	23877795	23891859	2	2	1	3	0	21
1	23891994	23922037	2	2	1	1	0	18
1	24678817	24685396	1	1	1	1	0	29
1	24685574	24692940	1	1	1	7	0	29
1	24693002	24704820	1	1	1	7	0	35
1	24704919	24705976	1	1	1	3	0	36
1	24706045	24711511	1	1	1	4	0	25
1	24711601	24714908	1	1	1	3	0	34
1	24714983	24728545	1	1	1	7	0	37
1	24728672	24731746	1	1	1	4	0	29
1	24731900	24743882	1	1	1	5	0	32
1	24743948	24744255	1	1	1	3	0	32
1	24744359	24744865	1	1	1	7	0	28
1	24744971	24746804	1	1	1	6	0	23
1	24746955	24748799	1	1	1	3	0	37
1	24748879	24762191	1	1	1	4	0	17
1	24762284	24762622	1	1	1	5	0	32
1	25015688	25015763	2	2	0	0	1	26
1	25015719	25015757	1	1	0	0	1	20
1	25015757	25015833	1	1	0	0	1	37
1	25015764	25015801	2	2	0	0	2	36
1	26430368	26442896	1	1	0	0	1	34
1	30771010	30771438	1	1	1	0	1	32
1	30771492	30771712	1	1	1	0	1	31
1	30805943	30806168	2	2	1	7	0	37
1	30806365	30808722	2	2	1	11	0	33
1	30808813	30810682	2	2	1	7	0	35
1	30810831	30811771	2	2	1	6	0	32
1	30811968	30813016	2	2	1	7	0	32
1	30813153	30813959	2	2	1	7	0	35
1	30814092	30816467	2	2	1	7	0	37
1	30816585	30820080	2	2	1	17	0	33
1	30820238	30820682	2	2	1	11	0	32
1	30820828	30821130	2	2	1	1	0	31
1	30821315	30824209	2	2	1	6	2	35
1	30824520	30829842	2	2	1	2	0	26
1	30831560	30837104	2	2	1	9	0	34
1	30831560	30862986	2	2	1	2	0	26
1	30831560	30873577	2	2	0	1	0	15
1	30837267	30862986	2	2	1	7	0	36
1	30837267	30873577	2	2	0	1	0	18
1	30863256	30873577	2	2	1	6	0	35
1	30943324	30943931	2	2	1	43	4	37
1	30944007	30944535	2	2	1	42	12	36
1	30944667	30944937	2	2	1	33	5	37
1	30945031	30946037	2	2	1	10	13	36
1	30946637	30949548	2	2	1	1	0	35
1	30946640	30947319	2	2	0	1	0	27
1	30946640	30949548	2	2	1	1	15	37
1	33454305	33464052	2	2	1	2	0	35
1	33464122	33480457	2	2	1	1	0	24
1	33512202	33514144	2	2	1	1	0	29
1	33514218	33533295	2	2	1	2	0	37
1	33533364	33628394	2	2	1	1	0	11
1	33628533	33630337	2	2	1	2	0	19
1	33630434	33662245	2	2	1	2	0	22
1	33662367	33663776	2	2	1	1	0	36
1	33663857	33667044	2	2	1	1	0	26
1	33667149	33668857	2	2	1	1	0	29
1	33736883	33738287	1	3	1	1	0	25
1	33738381	33739252	1	1	1	1	0	34
1	33762210	33765843	2	2	1	2	0	32
1	33769908	33770768	2	2	1	1	0	4
1	33773034	33776268	2	2	1	2	0	36
1	33777864	33779043	2	2	1	2	0	33
1	33780050	33782067	2	2	1	1	0	5
1	33803614	33805338	2	2	1	1	0	35
1	33805420	33813726	2	2	1	1	0	32
1	33813811	33814337	2	2	1	1	0	19
1	34152520	34154512	1	1	1	1	0	27
1	34160714	34161003	1	1	1	1	0	33
1	34161159	34163008	1	1	1	1	0	14
1	34163472	34163625	1	1	1	2	0	18
1	34164238	34164326	1	1	1	1	0	11
1	34166306	34166938	1	1	1	1	0	20
1	34167738	34167822	1	1	1	1	0	23
1	34172346	34174114	1	1	0	1	0	14
1	34174796	34184015	1	1	1	1	0	25
1	34194665	34195827	1	3	1	1	0	7
1	34196062	34197200	1	1	1	1	0	20
1	34198752	34199291	1	1	1	1	0	31
1	34199559	34200869	1	1	1	2	0	36
1	34211363	34212221	1	1	1	1	0	24
