MAG124_00001,12.2201
MAG124_00002,4.56528
MAG124_00003,6.54662
MAG124_00004,33.5053
MAG124_00005,22.4575
MAG124_00006,10.3038
MAG124_00007,11.6237
MAG124_00008,11.4541
MAG124_00009,1.7315
MAG124_00010,4.76457
MAG124_00011,2.69606
MAG124_00012,2.71451
MAG124_00013,3.63697
MAG124_00014,3.77065
MAG124_00015,2.2727
MAG124_00016,1.48464
MAG124_00017,1.25589
MAG124_00018,0.735949
MAG124_00019,1.60722
MAG124_00020,7.45049
MAG124_00021,1.36739
MAG124_00022,0.217577
MAG124_00023,4.13397
MAG124_00024,2.02321
MAG124_00025,2.50781
MAG124_00026,2.09723
MAG124_00027,0.767919
MAG124_00028,3.02485
MAG124_00029,2.1055
MAG124_00030,0.542159
MAG124_00031,2.04399
MAG124_00032,3.47994
MAG124_00033,118.409
MAG124_00034,3.78912
MAG124_00035,2.61512
MAG124_00036,19.6473
MAG124_00037,2.79789
MAG124_00038,3.35438
MAG124_00039,2.19935
MAG124_00040,4.74507
MAG124_00041,4.38387
MAG124_00042,1.2129
MAG124_00043,0.307644
MAG124_00044,2.24215
MAG124_00045,2.55252
MAG124_00046,2.33447
MAG124_00047,3.26826
MAG124_00048,3.10618
MAG124_00049,0.742142
MAG124_00050,0.427652
MAG124_00051,0.725712
MAG124_00052,3.99768
MAG124_00053,3.08241
MAG124_00054,1.18315
MAG124_00055,11.334
MAG124_00056,3.33847
MAG124_00057,2.85542
MAG124_00058,7.04915
MAG124_00059,3.77759
MAG124_00060,3.93597
MAG124_00061,0.743185
MAG124_00062,2.27141
MAG124_00063,4.89241
MAG124_00064,1.88468
MAG124_00065,3.45054
MAG124_00066,1.30139
MAG124_00067,1.80897
MAG124_00068,18.5459
MAG124_00069,3.28725
MAG124_00070,6.84745
MAG124_00071,3.28907
MAG124_00072,1.3558
MAG124_00073,1.91324
MAG124_00074,4.18683
MAG124_00075,3.43004
MAG124_00076,1.50326
MAG124_00077,0.21268
MAG124_00078,0.137227
MAG124_00079,2.35783
MAG124_00080,2.15053
MAG124_00081,1.00828
MAG124_00082,0.165359
MAG124_00083,0.690302
MAG124_00084,2.16509
MAG124_00085,0.578177
MAG124_00086,3.4492
MAG124_00087,0.367872
MAG124_00088,1.66748
MAG124_00089,1.45477
MAG124_00090,0.672645
MAG124_00091,4.5723
MAG124_00092,2.36227
MAG124_00093,6.09878
MAG124_00094,17.1496
MAG124_00095,1.56553
MAG124_00096,4.88133
MAG124_00097,4.23883
MAG124_00098,0
MAG124_00099,0
MAG124_00100,0.439005
MAG124_00101,1.4305
MAG124_00102,0
MAG124_00103,0.878372
MAG124_00104,3.10741
MAG124_00105,3.9297
MAG124_00106,0.966382
MAG124_00107,5.93788
MAG124_00108,0.85678
MAG124_00109,0
MAG124_00110,0.764263
MAG124_00111,4.02718
MAG124_00112,0.548908
MAG124_00113,0
MAG124_00114,0.704209
MAG124_00115,0.456512
MAG124_00116,2.81063
MAG124_00117,0.228081
MAG124_00118,0
MAG124_00119,1.32287
MAG124_00120,2.67186
MAG124_00121,1.74201
MAG124_00122,0
MAG124_00123,1.85161
MAG124_00124,7.99874
MAG124_00125,249.581
MAG124_00126,76.7514
MAG124_00127,8.9383
MAG124_00128,0
MAG124_00129,2.23721
MAG124_00130,3.97931
MAG124_00131,2.41031
MAG124_00132,1.4785
MAG124_00133,3.78684
MAG124_00134,0
MAG124_00135,1.07989
MAG124_00136,0.676659
MAG124_00137,9.31052
MAG124_00138,5.40215
MAG124_00139,13.4489
MAG124_00140,2.49794
MAG124_00141,4.78626
MAG124_00142,2.30948
MAG124_00143,3.999
MAG124_00144,4.17748
MAG124_00145,0.738208
MAG124_00146,2.84401
MAG124_00147,9.90514
MAG124_00148,0.932693
MAG124_00149,1.0189
MAG124_00150,0.605432
MAG124_00151,0.985744
MAG124_00152,1.0726
MAG124_00153,2.94516
MAG124_00154,0.639348
MAG124_00155,0.132287
MAG124_00156,1.01759
MAG124_00157,3.5434
MAG124_00158,1.06468
MAG124_00159,0.814574
MAG124_00160,1.64508
MAG124_00161,1.14287
MAG124_00162,0.965598
MAG124_00163,0.493608
MAG124_00164,4.87042
MAG124_00165,3.74941
MAG124_00166,0.70868
MAG124_00167,1.28256
MAG124_00168,1.18993
MAG124_00169,1.02222
MAG124_00170,1.47807
MAG124_00171,10.9255
MAG124_00172,0.842592
MAG124_00173,0.777142
MAG124_00174,5.08301
MAG124_00175,3.12678
MAG124_00176,7.11767
MAG124_00177,69.0297
MAG124_00178,0.184244
MAG124_00179,1.76169
MAG124_00180,5.41713
MAG124_00181,5.83619
MAG124_00182,0
MAG124_00183,2.92532
MAG124_00184,1.84892
MAG124_00185,35.5248
MAG124_00186,1.52468
MAG124_00187,3.73784
MAG124_00188,6.03639
MAG124_00189,9.02392
MAG124_00190,20.948
MAG124_00191,22.7134
MAG124_00192,8.83067
MAG124_00193,292.795
MAG124_00194,167.096
MAG124_00195,5.4329
MAG124_00196,17.8529
MAG124_00197,3.80452
MAG124_00198,1.15032
MAG124_00199,5.9165
MAG124_00200,1.80118
MAG124_00201,3.52121
MAG124_00202,4.5434
MAG124_00203,1.52989
MAG124_00204,9.81817
MAG124_00205,490.514
MAG124_00206,3.22353
MAG124_00207,1.67388
MAG124_00208,0.111855
MAG124_00209,2.41651
MAG124_00210,1.01193
MAG124_00211,196.584
