1	4777649	4782567	2	2	1	1	0	40
1	4782734	4783950	2	2	1	2	0	53
1	4832382	4837000	1	1	1	1	0	40
1	4837075	4839386	1	1	1	2	0	53
1	4839489	4840955	1	1	1	1	0	7
1	4841133	4844962	1	1	1	8	0	49
1	4857977	4867469	1	1	1	1	0	25
1	4858420	4867469	1	1	0	1	0	23
1	4867533	4878026	1	1	1	3	0	39
1	4878133	4886743	1	1	1	3	0	62
1	4886832	4889456	1	1	1	2	0	61
1	4889603	4890739	1	1	1	7	0	54
1	4890797	4891914	1	5	1	3	0	29
1	4892070	4893416	1	1	1	6	0	53
1	4893564	4894933	1	1	1	1	0	36
1	4895021	4896355	1	3	0	1	0	14
1	5083279	5084416	1	1	1	1	0	60
1	5083626	5084416	1	1	1	1	0	44
1	5084564	5089008	1	1	1	4	0	30
1	5084581	5089008	1	1	0	1	0	53
1	5089112	5093362	1	1	1	7	0	62
1	5093453	5095614	1	1	1	6	0	59
1	5098134	5101069	1	1	1	4	0	54
1	5101124	5117389	1	1	1	4	0	54
1	5117488	5124276	1	1	1	1	0	17
1	5124470	5133083	1	1	1	1	0	54
1	5133263	5135811	1	1	1	1	0	41
1	5135938	5143749	1	1	1	4	0	58
1	5143852	5149947	1	1	1	3	0	50
1	5150062	5162104	1	1	1	3	0	24
1	6228050	6229958	1	1	1	2	0	17
1	6230074	6233960	1	1	1	6	0	62
1	6234088	6234228	1	1	1	8	0	60
1	6234400	6238261	1	1	1	7	0	49
1	6238465	6239951	1	1	1	6	0	60
1	6238465	6239956	1	1	0	1	0	41
1	6240379	6244104	1	1	1	6	0	41
1	6244276	6244794	1	1	1	8	0	51
1	6244929	6245157	1	1	1	1	0	3
1	6244980	6245157	1	1	1	12	0	61
1	6245345	6245424	1	1	1	11	0	49
1	6245507	6245597	1	1	1	11	0	50
1	6245660	6247705	1	1	1	8	0	61
1	6247810	6248065	1	1	1	10	0	60
1	6248193	6248275	1	3	1	14	0	55
1	6263265	6264541	1	1	1	1	0	37
1	6264591	6265573	1	1	1	2	0	48
1	6265622	6265721	1	1	0	1	0	12
1	6265622	6268697	1	1	1	1	0	11
1	6268757	6270690	1	1	1	1	0	13
1	6270828	6272700	1	1	1	1	0	44
1	7089217	7120193	1	1	1	1	0	44
1	7120616	7147636	1	1	1	1	0	24
1	7147740	7160891	1	1	1	7	0	43
1	7161064	7163247	1	1	1	5	0	57
1	7163372	7169514	1	1	1	2	0	49
1	8709568	8715410	2	2	0	0	1	41
1	9236061	9236098	2	2	0	0	5	36
1	9672317	9672539	2	2	1	1	0	45
1	9725351	9736965	2	2	1	2	0	44
1	9725351	9745449	2	2	0	1	0	62
1	9737053	9745449	2	2	1	7	0	62
1	9868467	9871629	1	1	1	1	0	29
1	9871703	9872257	1	1	1	1	0	23
1	9872334	9877165	1	1	1	1	0	36
1	9881662	9881759	1	1	1	1	0	19
1	9884520	9884624	1	1	1	1	0	31
1	9885754	9886046	1	1	1	2	0	28
1	9886143	9888869	1	1	1	2	0	61
1	10025064	10027102	2	2	1	4	0	52
1	10027252	10030598	2	2	1	4	0	19
1	10030711	10032338	2	2	1	5	0	50
1	10032425	10033257	2	2	1	6	0	60
1	10033324	10034007	2	2	1	2	0	47
1	10034137	10034928	2	2	1	1	0	18
1	10039880	10045075	1	1	1	1	0	54
1	10040838	10045075	1	1	0	1	0	42
1	10088185	10088881	1	1	1	1	0	56
1	10096014	10104211	1	1	1	1	0	39
