MAG237_00001,0.0936001
MAG237_00002,0.352247
MAG237_00003,0
MAG237_00004,0.756931
MAG237_00005,0
MAG237_00006,0.0561495
MAG237_00007,0
MAG237_00008,0.911634
MAG237_00009,0.433602
MAG237_00010,0.141032
MAG237_00011,0
MAG237_00012,0.14286
MAG237_00013,0.603662
MAG237_00014,0.622695
MAG237_00015,0.70366
MAG237_00016,0.749874
MAG237_00017,0
MAG237_00018,0.516246
MAG237_00019,0.563408
MAG237_00020,4.01514
MAG237_00021,0.456166
MAG237_00022,0.679097
MAG237_00023,0
MAG237_00024,0.0862374
MAG237_00025,1.89268
MAG237_00026,1.01984
MAG237_00027,1.25896
MAG237_00028,1.06561
MAG237_00029,1.28124
MAG237_00030,0.267069
MAG237_00031,0.202585
MAG237_00032,0.763788
MAG237_00033,8.9941
MAG237_00034,0
MAG237_00035,4.03175
MAG237_00036,0.651159
MAG237_00037,0.788771
MAG237_00038,0.439009
MAG237_00039,0
MAG237_00040,0.0735752
MAG237_00041,0.803369
MAG237_00042,1.39839
MAG237_00043,0.0567273
MAG237_00044,0.755932
MAG237_00045,0.171136
MAG237_00046,0.359283
MAG237_00047,0.660497
MAG237_00048,0.882657
MAG237_00049,0.458062
MAG237_00050,1.97966
MAG237_00051,0
MAG237_00052,1.21588
MAG237_00053,1.26696
MAG237_00054,0.0689719
MAG237_00055,0.89143
MAG237_00056,0.34923
MAG237_00057,0.146175
MAG237_00058,0
MAG237_00059,0.5169
MAG237_00060,0
MAG237_00061,0.251818
MAG237_00062,0.257704
MAG237_00063,0.129188
MAG237_00064,0.677012
MAG237_00065,0.236229
MAG237_00066,0.633391
MAG237_00067,0
MAG237_00068,0.270344
MAG237_00069,1.08433
MAG237_00070,0
MAG237_00071,0
MAG237_00072,0
MAG237_00073,0.0700679
MAG237_00074,0
MAG237_00075,0.481525
MAG237_00076,0.676029
MAG237_00077,0.397091
MAG237_00078,0.952475
MAG237_00079,0.121925
MAG237_00080,1.29491
MAG237_00081,0.907119
MAG237_00082,0.0877242
MAG237_00083,0.0476542
MAG237_00084,0.176856
MAG237_00085,1.05199
MAG237_00086,1.51091
MAG237_00087,837.591
MAG237_00088,0
MAG237_00089,0
MAG237_00090,10.879
MAG237_00091,2.14012
MAG237_00092,0
MAG237_00093,1.13799
MAG237_00094,2.6665
MAG237_00095,4.78954
MAG237_00096,0.806635
MAG237_00097,1.07659
MAG237_00098,1.60313
MAG237_00099,0.890733
MAG237_00100,0
MAG237_00101,1.62046
MAG237_00102,0
MAG237_00103,0.279679
MAG237_00104,1.36949
MAG237_00105,0.884871
MAG237_00106,0.418633
MAG237_00107,0.824511
MAG237_00108,0.49774
MAG237_00109,0
MAG237_00110,0.288
MAG237_00111,0.448055
MAG237_00112,0
MAG237_00113,0.512439
MAG237_00114,1.01881
MAG237_00115,0
MAG237_00116,0.254727
MAG237_00117,0
MAG237_00118,0.347517
MAG237_00119,0.492764
MAG237_00120,0.223712
MAG237_00121,0.398859
MAG237_00122,1.01112
MAG237_00123,0.297054
MAG237_00124,0
MAG237_00125,0.246576
MAG237_00126,11.3141
MAG237_00127,0.669088
MAG237_00128,3.94236
MAG237_00129,0.412541
MAG237_00130,1.95079
MAG237_00131,19.1576
MAG237_00132,0.366111
MAG237_00133,0
MAG237_00134,0
MAG237_00135,0.173152
MAG237_00136,0.74503
MAG237_00137,0
MAG237_00138,0.16633
MAG237_00139,0.678898
MAG237_00140,0.983223
MAG237_00141,0.703085
MAG237_00142,2.35295
MAG237_00143,0.501634
MAG237_00144,0
MAG237_00145,0.169166
MAG237_00146,0.596789
MAG237_00147,0.490683
MAG237_00148,0
MAG237_00149,1.56134
MAG237_00150,2.09692
MAG237_00151,1.85633
MAG237_00152,0.249757
MAG237_00153,0.853472
MAG237_00154,0
MAG237_00155,0.343012
