MAG212_00001,1.30327
MAG212_00002,1.77463
MAG212_00003,0.354507
MAG212_00004,1.77285
MAG212_00005,0.756617
MAG212_00006,0.0553018
MAG212_00007,0.554253
MAG212_00008,3.19931
MAG212_00009,0.142545
MAG212_00010,1.32724
MAG212_00011,2.19481
MAG212_00012,0.755416
MAG212_00013,13.6697
MAG212_00014,15.2046
MAG212_00015,9.15198
MAG212_00016,0.364915
MAG212_00017,1.45786
MAG212_00018,0.599723
MAG212_00019,0.767964
MAG212_00020,0.243837
MAG212_00021,1.06212
MAG212_00022,5.06223
MAG212_00023,0.628204
MAG212_00024,0.943113
MAG212_00025,3.99282
MAG212_00026,1.72792
MAG212_00027,1.24354
MAG212_00028,0.959723
MAG212_00029,1.80534
MAG212_00030,0.643931
MAG212_00031,0
MAG212_00032,0
MAG212_00033,1.8001
MAG212_00034,1.1369
MAG212_00035,1.53925
MAG212_00036,1.02368
MAG212_00037,0.121583
MAG212_00038,1.18543
MAG212_00039,95.572
MAG212_00040,97.5427
MAG212_00041,0.740965
MAG212_00042,0.44715
MAG212_00043,0.718923
MAG212_00044,0.705392
MAG212_00045,1.31024
MAG212_00046,3.91554
MAG212_00047,1.30701
MAG212_00048,6.38298
MAG212_00049,4.00046
MAG212_00050,1.65684
MAG212_00051,2.5415
MAG212_00052,0.926127
MAG212_00053,2.28598
MAG212_00054,0.124325
MAG212_00055,1.30972
MAG212_00056,0.378669
MAG212_00057,0.233164
MAG212_00058,0.93344
MAG212_00059,0.861851
MAG212_00060,1.72218
MAG212_00061,0.16549
MAG212_00062,16.0473
MAG212_00063,2.36218
MAG212_00064,3.57638
MAG212_00065,3.15872
MAG212_00066,32.6939
MAG212_00067,1.54351
MAG212_00068,4.41406
MAG212_00069,0.57018
MAG212_00070,2.00703
MAG212_00071,0.506439
MAG212_00072,2.10842
MAG212_00073,0.367764
MAG212_00074,0.374206
MAG212_00075,2.20857
MAG212_00076,1.23053
MAG212_00077,0.744551
MAG212_00078,2.69663
MAG212_00079,5.02749
MAG212_00080,2.018
MAG212_00081,2.08427
MAG212_00082,2.2548
MAG212_00083,0.129181
MAG212_00084,0
MAG212_00085,1.02644
MAG212_00086,2.16296
MAG212_00087,3.17878
MAG212_00088,0.590544
MAG212_00089,2.90056
MAG212_00090,2.57085
MAG212_00091,0.323164
MAG212_00092,0.345383
MAG212_00093,0.201649
MAG212_00094,0.791931
MAG212_00095,1.29326
MAG212_00096,0.301325
MAG212_00097,0.939327
MAG212_00098,0
MAG212_00099,0.7849
MAG212_00100,1.28429
MAG212_00101,2.09023
MAG212_00102,0.690275
MAG212_00103,0.862871
MAG212_00104,1.33851
MAG212_00105,2.12379
MAG212_00106,2.28236
MAG212_00107,49.6281
MAG212_00108,0.355051
MAG212_00109,0.873724
MAG212_00110,0.617615
MAG212_00111,1.0532
MAG212_00112,1.29971
MAG212_00113,1.13011
MAG212_00114,7.66402
MAG212_00115,1.42622
MAG212_00116,1.65789
MAG212_00117,0
MAG212_00118,2.40512
MAG212_00119,0.615484
MAG212_00120,0.817676
MAG212_00121,3.51624
MAG212_00122,1.47752
MAG212_00123,19.4565
MAG212_00124,1.15474
MAG212_00125,1.13913
MAG212_00126,4.16569
MAG212_00127,1.73295
MAG212_00128,0
MAG212_00129,0
MAG212_00130,4.28374
MAG212_00131,0
MAG212_00132,2.41768
MAG212_00133,1.61978
MAG212_00134,2.92958
MAG212_00135,79.8114
MAG212_00136,0.147554
MAG212_00137,0.100518
MAG212_00138,2.95383
